03242.1*A,X51,HOMESTEAD GENERAL AVIATION,HOMESTEAD,FL,ASO,ORL,PU,25-29-57.2303N,080-33-15.2802W,PU,,General Aviation,,N,100LLA,CHTR  GLD  INSTR  PAJA  RNTL  SALES  SURV  TOW,55,0
03242.3*A,78FD,MAC'S FIELD,HOMESTEAD,FL,ASO,ORL,PR,25-32-47.3900N,080-27-56.2020W,PR,,NON-NPIAS,,N,,,3,0
03242.25*H,FD34,MOTORSPORTS COMPLEX EMS,HOMESTEAD,FL,ASO,ORL,PR,25-27-13.0000N,080-24-41.0000W,PU,,NON-NPIAS,,N,,,0,0
03242.24*H,FD17,MOTORSPORTS COMPLEX VIP,HOMESTEAD,FL,ASO,ORL,PR,25-26-55.0000N,080-24-36.0000W,PU,,NON-NPIAS,,N,,,0,0
03242.8*A,04FA,RICHARDS FIELD,HOMESTEAD,FL,ASO,ORL,PR,25-33-31.3890N,080-30-54.2060W,PR,,NON-NPIAS,,N,,,40,0
03242.23*H,FA47,SOUTH DADE COMMUNITY HEALTH CENTER,HOMESTEAD,FL,ASO,ORL,PR,25-33-58.2500N,080-21-29.4500W,PU,,NON-NPIAS,,N,,,0,0
03242.26*A,4FD3,THE WRIGHT PLACE,HOMESTEAD,FL,ASO,ORL,PR,25-30-54.9100N,080-30-48.6000W,PR,,NON-NPIAS,,N,,,0,0
03244.*H,FA27,PERRYDISE,HOMOSASSA,FL,ASO,NONE,PR,28-45-36.7100N,082-37-43.6400W,PR,,NON-NPIAS,,N,,,0,0
03245.02*A,59FD,BIG CYPRESS AIRFIELD,IMMOKALEE,FL,ASO,ORL,PR,26-19-34.3500N,080-59-16.6800W,PR,,NON-NPIAS,,N,,,2,0
03245.09*H,0FA6,IMMOKALEE HELIPAD,IMMOKALEE,FL,ASO,NONE,PR,26-23-54.0000N,081-24-52.8000W,PR,,NON-NPIAS,,N,,,0,0
03245.*A,IMM,IMMOKALEE RGNL,IMMOKALEE,FL,ASO,ORL,PU,26-26-01.7549N,081-24-04.9583W,PU,,General Aviation,,N,100LLA,AGRI  CHTR  GLD,56,0
03247.91*A,80FD,BRADY RANCH,INDIANTOWN,FL,ASO,ORL,PR,27-06-48.1810N,080-38-00.2020W,PR,,NON-NPIAS,,N,,,0,0
03247.92*A,FA24,HORSESHOE ACRES AIRPARK,INDIANTOWN,FL,ASO,ORL,PR,27-05-36.0000N,080-36-44.0000W,PR,,NON-NPIAS,,N,,,1,0
03248.*A,X58,INDIANTOWN,INDIANTOWN,FL,ASO,ORL,PU,27-02-15.0000N,080-26-27.6000W,PR,,NON-NPIAS,,N,100LL,AGRI  INSTR,59,0
03248.9*A,FL82,OAK RIDGE,INTERLACHEN,FL,ASO,ORL,PR,29-34-49.9300N,081-51-40.2500W,PR,,NON-NPIAS,,N,,,2,0
03249.03*H,FD96,CITRUS MEMORIAL HOSPITAL,INVERNESS,FL,ASO,ORL,PR,28-50-02.5000N,082-20-07.3000W,PR,,NON-NPIAS,,N,,,0,0
03249.*A,INF,INVERNESS,INVERNESS,FL,ASO,ORL,PU,28-48-13.0000N,082-19-05.8000W,PU,,General Aviation,,N,100LLA,,34,0
03249.5*C,FA05,HOLIDAY ISLE,ISLAMORADA,FL,ASO,ORL,PR,24-56-05.4760N,080-36-03.2230W,PR,,NON-NPIAS,,N,,,0,0
03249.8*A,2FD2,MARJORIE KENNAN RAWLINGS,ISLAND GROVE,FL,ASO,ORL,PR,29-28-46.0000N,082-03-12.0500W,PR,,NON-NPIAS,,N,,,0,0
03250.12*H,7FD4,BAPTIST MEDICAL CENTER,JACKSONVILLE,FL,ASO,ORL,PR,30-18-56.8620N,081-39-44.3430W,PR,,NON-NPIAS,,N,,,0,0
03250.3*A,VQQ,CECIL,JACKSONVILLE,FL,ASO,ORL,PU,30-13-07.6000N,081-52-37.8000W,PU,,General Aviation,,Y,100LLA1+,AVNCS  INSTR,22,0
03250.2*A,FD48,DEEP FOREST,JACKSONVILLE,FL,ASO,ORL,PR,30-14-30.8700N,081-26-59.3070W,PR,,NON-NPIAS,,N,A1,,1,0
03250.01*H,FD11,FPC,JACKSONVILLE,FL,ASO,ORL,PR,30-18-40.8610N,081-40-29.3450W,PR,,NON-NPIAS,,N,,,0,0
03250.13*C,0FL8,GARY GALE,JACKSONVILLE,FL,ASO,ORL,PR,30-11-38.0000N,081-40-55.0000W,PR,,NON-NPIAS,,N,,,1,0
03250.*A,HEG,HERLONG RECREATIONAL,JACKSONVILLE,FL,ASO,ORL,PU,30-16-40.0000N,081-48-21.4000W,PU,,Reliever,,N,100LLA,GLD  INSTR  PAJA  RNTL  TOW,158,0
03251.*A,CRG,JACKSONVILLE EXECUTIVE AT CRAIG,JACKSONVILLE,FL,ASO,ORL,PU,30-20-10.8000N,081-30-52.0000W,PU,,Reliever,,Y,100LLA,AMB  AVNCS  CHTR  INSTR  RNTL  SALES  SURV,188,80700
03250.1*A,JAX,JACKSONVILLE INTL,JACKSONVILLE,FL,ASO,ORL,PU,30-29-38.6000N,081-41-16.2000W,PU,I D S 05/1973,Primary,Medium,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,39,0
03253.*A,NIP,JACKSONVILLE NAS (TOWERS FLD),JACKSONVILLE,FL,ASO,ORL,PR,30-14-01.3417N,081-40-33.8059W,MN,,NON-NPIAS,,Y,,,0,0
03250.4*H,8FL8,JACKSONVILLE POLICE,JACKSONVILLE,FL,ASO,ORL,PR,30-19-30.8620N,081-39-04.3420W,PU,,NON-NPIAS,,N,,,3,0
03250.04*H,FD87,JACKSONVILLE PRE-TRIAL DETENTION FACILITY,JACKSONVILLE,FL,ASO,ORL,PR,30-19-31.8620N,081-39-02.3420W,PR,,NON-NPIAS,,N,,,0,0
03250.03*H,6FL1,MAYO CLINIC,JACKSONVILLE,FL,ASO,NONE,PR,30-15-53.9000N,081-26-27.1000W,PR,,NON-NPIAS,,N,,,0,5000
03252.1*H,FA65,MEMORIAL MEDICAL CENTER OF JACKSONVILLE,JACKSONVILLE,FL,ASO,ORL,PR,30-17-30.0000N,081-36-03.0000W,PR,,NON-NPIAS,,N,,,0,0
03250.5*H,FA41,MOSQUITO CONTROL,JACKSONVILLE,FL,ASO,ORL,PR,30-26-27.8610N,081-28-38.3200W,PR,,NON-NPIAS,,N,100LL,,0,0
03252.5*H,FA61,SHANDS JACKSONVILLE HOSPITAL,JACKSONVILLE,FL,ASO,ORL,PR,30-20-55.8600N,081-39-59.3460W,PR,,NON-NPIAS,,N,,,0,0
03250.02*H,FD58,ST LUKE'S HOSPITAL,JACKSONVILLE,FL,ASO,ORL,PR,30-15-10.8660N,081-35-02.3280W,PR,,NON-NPIAS,,N,,,0,0
03250.6*H,35FL,ST VINCENT'S MEDICAL CENTER,JACKSONVILLE,FL,ASO,ORL,PR,30-18-29.7600N,081-41-25.8900W,PR,,NON-NPIAS,,N,,,0,0
03250.05*H,FD76,THOMAS CONTRACTING,JACKSONVILLE,FL,ASO,ORL,PR,30-09-28.0000N,081-32-16.0000W,PR,,NON-NPIAS,,N,,,0,49400
03254.*A,NEN,WHITEHOUSE NOLF,JACKSONVILLE,FL,ASO,ORL,PR,30-20-58.1820N,081-52-01.1620W,MN,,NON-NPIAS,,Y,,,0,76617
03255.*H,45FD,BAPTIST MEDICAL CENTER/BEACHES,JACKSONVILLE BEACH,FL,ASO,ORL,PR,30-16-22.8700N,081-23-54.3020W,PR,,NON-NPIAS,,N,,,0,0
03257.7*H,FA15,HAMILTON HELISTOP,JASPER,FL,ASO,ORL,PR,30-31-23.7800N,082-57-23.4850W,PU,,NON-NPIAS,,N,,,0,0
03257.71*A,FD63,SQUIRES AVIATION RANCH,JASPER,FL,ASO,ORL,PR,30-30-46.0000N,083-11-54.0000W,PR,,NON-NPIAS,,N,,,8,0
03258.63*A,56FL,BUCHANAN,JAY,FL,ASO,ORL,PR,30-52-33.6680N,087-12-26.8900W,PR,,NON-NPIAS,,N,,,1,0
03258.6*A,FL06,GOLDEN HARVEST FLYING SVC INC,JAY,FL,ASO,ORL,PR,30-54-10.6640N,087-02-37.8790W,PR,,NON-NPIAS,,N,,,0,66000
03258.61*A,FL96,JAY,JAY,FL,ASO,ORL,PR,30-57-20.6590N,087-07-49.8900W,PR,,NON-NPIAS,,N,,AGRI,2,0
03258.62*H,FA16,JAY HOSPITAL,JAY,FL,ASO,ORL,PR,30-56-59.6600N,087-09-02.8920W,PU,,NON-NPIAS,,N,,,0,0
03258.56*A,50FL,ODOM'S FLYING SERVICE,JAY,FL,ASO,ORL,PR,30-51-12.0000N,087-14-22.0000W,PR,,NON-NPIAS,,N,,,1,0
03258.54*A,FD82,PORTER,JAY,FL,ASO,ORL,PR,30-50-25.6720N,087-06-20.8860W,PR,,NON-NPIAS,,N,,,1,0
03258.55*A,85FL,THOMAS FARMS,JAY,FL,ASO,ORL,PR,30-58-09.6570N,087-03-05.8800W,PR,,NON-NPIAS,,N,,,2,36500
03258.57*A,14FL,WELLS FLYING SERVICE,JAY,FL,ASO,ORL,PR,30-51-55.6690N,087-10-39.8950W,PR,,NON-NPIAS,,N,100LL,,1,0
03258.64*A,FA11,BIRD FIELD,JENNINGS,FL,ASO,ORL,PR,30-37-20.7500N,083-15-33.5280W,PR,,NON-NPIAS,,N,,,0,0
03258.69*H,2FL4,BRADY,JUNO BEACH,FL,ASO,ORL,PR,26-51-21.0000N,080-04-29.0000W,PR,,NON-NPIAS,,N,,,0,0
03258.68*H,59FL,FLORIDA POWER & LIGHT-JUNO BEACH,JUNO BEACH,FL,ASO,ORL,PR,26-51-34.2170N,080-03-26.1480W,PR,,NON-NPIAS,,N,,,0,5000
03258.74*A,82FL,BR RANCH,JUPITER,FL,ASO,ORL,PR,26-54-51.2090N,080-12-19.1630W,PR,,NON-NPIAS,,N,,,1,0
03258.731*H,81FD,FLYING H,JUPITER,FL,ASO,ORL,PR,26-55-02.2080N,080-11-59.1620W,PR,,NON-NPIAS,,N,,,0,0
03258.73*H,60FL,JUPITER MEDICAL CENTER,JUPITER,FL,ASO,ORL,PR,26-55-32.0000N,080-05-46.0000W,PR,,NON-NPIAS,,N,,,0,0
03258.75*A,FD15,TAILWINDS,JUPITER,FL,ASO,ORL,PR,26-58-46.2000N,080-13-07.1640W,PR,,NON-NPIAS,,N,,,34,15000
03258.721*A,06FA,WILLIAM P GWINN,JUPITER,FL,ASO,ORL,PR,26-54-29.3510N,080-19-42.2905W,PR,,NON-NPIAS,,Y,,,1,0
03259.31*A,5FL1,EZELL,KEATON BEACH,FL,ASO,ORL,PR,29-54-11.7810N,083-36-28.5280W,PR,,NON-NPIAS,,N,,,1,0
03259.3*A,6FL4,SYLVANMIR FARMS,KEATON BEACH,FL,ASO,ORL,PR,29-49-15.7910N,083-34-23.5210W,PR,,NON-NPIAS,,N,,,0,0
03260.02*A,4FL1,ESCAPE RANCH,KENANSVILLE,FL,ASO,ORL,PR,27-51-46.0000N,080-57-29.0000W,PR,,NON-NPIAS,,N,,,1,10000
03260.03*A,33FL,FLYING S RANCH,KENANSVILLE,FL,ASO,ORL,PR,27-51-39.1000N,080-59-59.5000W,PR,,NON-NPIAS,,N,,,5,0
03260.04*C,80FA,LAKE MARIAN,KENANSVILLE,FL,ASO,ORL,PR,27-53-11.0000N,081-05-02.0000W,PR,,NON-NPIAS,,N,,,1,0
03260.*A,FD09,RLM FARMS,KENANSVILLE,FL,ASO,ORL,PR,27-48-36.0960N,080-51-32.2170W,PR,,NON-NPIAS,,N,,,1,0
03260.8*A,07FA,OCEAN REEF CLUB,KEY LARGO,FL,ASO,ORL,PR,25-19-31.4150N,080-16-29.1890W,PR,,NON-NPIAS,,N,A,,33,0
03262.21*H,7FA0,FLORIDA KEYS MEMORIAL HOSPITAL,KEY WEST,FL,ASO,ORL,PR,24-35-01.5240N,081-44-39.3250W,PR,,NON-NPIAS,,N,,,0,158769
03263.*A,EYW,KEY WEST INTL,KEY WEST,FL,ASO,ORL,PU,24-33-22.0000N,081-45-34.4000W,PU,I B S 12/1978,Primary,Small,Y,100  A,AMB  CHTR  INSTR  RNTL  SALES,50,92390
03264.*A,NQX,KEY WEST NAS /BOCA CHICA FIELD/,KEY WEST,FL,ASO,ORL,PR,24-34-28.6934N,081-41-11.9236W,MN,,NON-NPIAS,,Y,,,0,0
03263.2*A,7FA1,SUGAR LOAF SHORES,KEY WEST,FL,ASO,ORL,PR,24-38-55.5160N,081-34-47.3100W,PR,,NON-NPIAS,,N,,,12,0
03262.*A,42J,KEYSTONE AIRPARK,KEYSTONE HEIGHTS,FL,ASO,ORL,PU,29-50-41.1000N,082-02-51.1000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,48,0
03267.13*H,1FL1,AMERICA'S CHOPPER PILOTS,KISSIMMEE,FL,ASO,ORL,PR,28-18-42.0380N,081-27-54.2600W,PR,,NON-NPIAS,,N,,,0,3100
03267.04*C,43FD,COLE'S,KISSIMMEE,FL,ASO,ORL,PR,28-17-28.0000N,081-23-14.0000W,PR,,NON-NPIAS,,N,,,2,0
03267.06*H,85FD,FLORIDA HOSPITAL KISSIMMEE,KISSIMMEE,FL,ASO,ORL,PR,28-18-55.0370N,081-24-21.2550W,PR,,NON-NPIAS,,N,,,0,0
03115.03*H,3FA2,FLY HIGH,KISSIMMEE,FL,ASO,ORL,PR,28-20-45.0000N,081-39-52.0000W,PR,,NON-NPIAS,,N,,,0,0
03267.07*H,FA48,FOUR POINTS SHERATON LAKESIDE,KISSIMMEE,FL,ASO,ORL,PR,28-20-22.0330N,081-35-43.2660W,PR,,NON-NPIAS,,N,,,0,0
03267.5*H,FD54,GOLD EAGLE HELICOPTERS INC,KISSIMMEE,FL,ASO,ORL,PR,28-20-05.0000N,081-30-05.0000W,PR,,NON-NPIAS,,N,,,0,0
03267.01*H,FD41,GRAND CYPRESS RESORT,KISSIMMEE,FL,ASO,ORL,PR,28-22-53.0280N,081-30-47.2610W,PR,,NON-NPIAS,,N,,,0,0
03267.6*H,36FA,HAWKEYE HELI-TOURS,KISSIMMEE,FL,ASO,ORL,PR,28-20-03.0000N,081-29-21.0000W,PR,,NON-NPIAS,,N,,,2,0
03267.*C,FA17,KISSIMMEE,KISSIMMEE,FL,ASO,ORL,PR,28-17-01.0410N,081-24-32.2550W,PR,,NON-NPIAS,,N,,,0,0
03267.03*H,6FA8,ORLANDO SUN RESORT,KISSIMMEE,FL,ASO,ORL,PR,28-20-02.0340N,081-32-05.2630W,PR,,NON-NPIAS,,N,,,0,0
03267.02*H,12FD,OSCEOLA RGNL HOSPITAL,KISSIMMEE,FL,ASO,ORL,PR,28-17-55.0390N,081-24-39.2550W,PR,,NON-NPIAS,,N,,,0,0
03267.125*H,19FD,OSCEOLA SHERIFF'S OFC - BRONSON HWY,KISSIMMEE,FL,ASO,ORL,PR,28-16-30.3600N,081-20-11.4000W,PR,,NON-NPIAS,,N,,,0,0
03267.3*A,FD83,STOUT,KISSIMMEE,FL,ASO,ORL,PR,28-15-31.0440N,081-23-02.2540W,PR,,NON-NPIAS,,N,,,7,0
03267.2*C,FD12,TOHO,KISSIMMEE,FL,ASO,ORL,PR,28-15-01.0460N,081-23-29.2540W,PR,,NON-NPIAS,,N,,,0,0
03270.3*A,FL88,BOB PAUL,LA BELLE,FL,ASO,ORL,PR,26-41-01.2460N,081-26-59.2750W,PR,,NON-NPIAS,,N,,,0,0
03270.17*A,05FL,CHARLTON STRIP,LA BELLE,FL,ASO,ORL,PR,26-31-12.8000N,081-24-36.8000W,PR,,NON-NPIAS,,N,,,2,0
03270.4*A,17FA,COTTON STRIP,LA BELLE,FL,ASO,ORL,PR,26-42-48.2440N,081-32-07.2810W,PR,,NON-NPIAS,,N,,BCHGR,0,0
03270.21*A,FA18,DEVILS GARDEN STRIP,LA BELLE,FL,ASO,ORL,PR,26-26-39.0000N,081-01-13.0000W,PR,,NON-NPIAS,,N,,,2,0
03270.11*A,08FA,DUDA AIRSTRIP,LA BELLE,FL,ASO,ORL,PR,26-34-47.2610N,081-29-01.2790W,PR,,NON-NPIAS,,N,,,0,0
03270.18*H,1FL9,HENDRY COUNTY FIRE-EMS,LA BELLE,FL,ASO,ORL,PR,26-44-47.0000N,081-25-43.0000W,PR,,NON-NPIAS,,N,,,0,53478
03270.1*A,X14,LA BELLE MUNI,LA BELLE,FL,ASO,ORL,PU,26-44-26.1000N,081-25-41.8000W,PU,,General Aviation,,N,100LLA,AGRI  AMB  AVNCS  GLD  INSTR  RNTL,38,0
03270.16*A,95FD,SOUTH POINT,LA BELLE,FL,ASO,ORL,PR,26-46-06.0000N,081-32-20.0000W,PR,,NON-NPIAS,,N,,,0,32400
03270.13*A,FD20,SUNDANCE FARMS,LA BELLE,FL,ASO,ORL,PR,26-48-01.2310N,081-29-06.2760W,PR,,NON-NPIAS,,N,100LL,,4,0
03270.12*A,FA51,WILLIAM'S SKY MANOR,LA BELLE,FL,ASO,ORL,PR,26-44-20.2390N,081-30-22.2780W,PR,,NON-NPIAS,,N,,,8,0
03273.*H,FL20,VILLAGE OF HOMEWOOD LADY LAKE,LADY LAKE,FL,ASO,ORL,PR,28-56-59.0100N,081-57-35.5600W,PR,,NON-NPIAS,,N,,,0,0
03277.*A,FL03,DEPARTMENT OF CORRECTIONS FIELD,LAKE BUTLER,FL,ASO,ORL,PR,29-59-30.8620N,082-21-59.4070W,PU,,NON-NPIAS,,N,,,0,0
03279.1*A,15FL,CANNON CREEK AIRPARK,LAKE CITY,FL,ASO,ORL,PR,30-09-13.4740N,082-39-59.0610W,PR,,NON-NPIAS,,N,,,82,0
03279.11*A,FD84,DELTA,LAKE CITY,FL,ASO,ORL,PR,30-07-30.8360N,082-39-49.4430W,PR,,NON-NPIAS,,N,,,0,0
03279.3*A,FL05,HILL LANDING STRIP,LAKE CITY,FL,ASO,ORL,PR,30-10-31.8350N,082-36-23.4410W,PR,,NON-NPIAS,,N,,,1,150388
03279.2*A,FL27,LAKE CITY AIRPARK,LAKE CITY,FL,ASO,ORL,PR,30-02-37.8500N,082-36-14.4300W,PR,,NON-NPIAS,,N,,,10,0
03279.*A,LCQ,LAKE CITY GATEWAY,LAKE CITY,FL,ASO,ORL,PU,30-10-55.4000N,082-34-36.7000W,PU,,General Aviation,,Y,100LLA,INSTR  RNTL,27,0
03279.32*H,1FL2,LAKE CITY MEDICAL CENTER,LAKE CITY,FL,ASO,ORL,PR,30-11-08.8200N,082-41-17.4400W,PR,,NON-NPIAS,,N,,,0,0
03279.01*H,86FL,LAKE SHORE HOSPITAL,LAKE CITY,FL,ASO,ORL,PR,30-11-31.7800N,082-37-50.7900W,PR,,NON-NPIAS,,N,,,0,0
03279.02*A,FL50,ROSSI FIELD,LAKE CITY,FL,ASO,ORL,PR,30-08-47.8400N,082-34-20.4400W,PR,,NON-NPIAS,,N,,,0,0
03279.31*A,1FL3,Z RANCH,LAKE CITY,FL,ASO,ORL,PR,30-02-03.8300N,082-46-55.4500W,PR,,NON-NPIAS,,N,,,1,22000
03284.5*A,FD49,MONTGOMERY'S FLYING M RANCH,LAKE PANASOFFKEE,FL,ASO,ORL,PR,28-46-24.9580N,082-07-49.3130W,PR,,NON-NPIAS,,N,,,3,350
03285.1*A,90FD,BLUE HEAD RANCH,LAKE PLACID,FL,ASO,ORL,PR,27-09-45.1810N,081-32-34.2760W,PR,,NON-NPIAS,,N,,,0,0
03285.21*H,30FA,FLORIDA HOSPITAL LAKE PLACID,LAKE PLACID,FL,ASO,ORL,PR,27-19-13.9400N,081-22-13.7200W,PR,,NON-NPIAS,,N,,,0,0
03285.2*A,08FL,J H HENDRIE FARMS,LAKE PLACID,FL,ASO,ORL,PR,27-05-04.1890N,081-19-43.2600W,PR,,NON-NPIAS,,N,,,1,0
03285.*A,FD72,KINGS PORT,LAKE PLACID,FL,ASO,ORL,PR,27-10-58.1760N,081-23-26.2640W,PR,,NON-NPIAS,,N,,,6,28714
03285.02*A,03FA,LAKE PERSIMMON AIRSTRIP,LAKE PLACID,FL,ASO,ORL,PR,27-21-11.1510N,081-24-29.2630W,PR,,NON-NPIAS,,N,,,5,0
03285.14*A,3FD0,LAST CHANCE RANCH,LAKE PLACID,FL,ASO,ORL,PR,27-01-18.1990N,081-27-04.2710W,PR,,NON-NPIAS,,N,,,0,0
03285.11*A,09FA,PLACID LAKES,LAKE PLACID,FL,ASO,ORL,PR,27-14-44.1680N,081-24-47.2640W,PR,,NON-NPIAS,,N,100  A,,4,0
03285.12*A,FA60,VINCE'S CONDOMINIUM ASSOCIATION,LAKE PLACID,FL,ASO,ORL,PR,27-14-20.1680N,081-23-09.2620W,PR,,NON-NPIAS,,N,,,8,0
03288.13*A,52FA,BENT WILLIES,LAKE WALES,FL,ASO,ORL,PR,27-56-22.6000N,081-25-55.3000W,PR,,NON-NPIAS,,N,,,2,0
03288.2*A,X25,CHALET SUZANNE AIR STRIP,LAKE WALES,FL,ASO,ORL,PU,27-57-13.7000N,081-36-05.1000W,PR,,NON-NPIAS,,N,,,4,0
03288.23*A,62FL,DAVID WINE'S AIRSTRIP,LAKE WALES,FL,ASO,ORL,PR,27-50-40.0000N,081-26-23.0000W,PR,,NON-NPIAS,,N,,,1,0
03288.1*H,FA45,LAKE WALES,LAKE WALES,FL,ASO,ORL,PR,27-54-58.0850N,081-32-55.2720W,PR,,NON-NPIAS,,N,,,0,0
03288.*A,X07,LAKE WALES MUNI,LAKE WALES,FL,ASO,ORL,PU,27-53-38.0000N,081-37-13.5000W,PU,,General Aviation,,N,100LLA,PAJA,14,0
03288.22*C,9FD0,SAGE SEADROME,LAKE WALES,FL,ASO,ORL,PR,27-56-44.0790N,081-24-12.2600W,PR,,NON-NPIAS,,N,,,1,0
03288.11*H,6FL7,TIMMER,LAKE WALES,FL,ASO,ORL,PR,27-50-04.8100N,081-26-15.1200W,PR,,NON-NPIAS,,N,,,0,0
03288.71*A,7FD6,LOXAHATCHEE,LAKE WORTH,FL,ASO,ORL,PR,26-37-21.2440N,080-18-19.1740W,PR,,NON-NPIAS,,N,,,1,0
03288.72*H,42FD,PALM BEACH STATE COLLEGE,LAKE WORTH,FL,ASO,ORL,PR,26-36-38.6400N,080-05-15.4500W,PR,,NON-NPIAS,,N,,,0,0
03281.21*A,FL43,BURNTWOOD RANCH,LAKELAND,FL,ASO,ORL,PR,28-15-29.0000N,081-55-50.0000W,PR,,NON-NPIAS,,N,,,1,0
03281.2*A,FD33,GREEN SWAMP AERODROME,LAKELAND,FL,ASO,ORL,PR,28-12-42.0450N,081-59-55.2910W,PR,,NON-NPIAS,,N,,,9,0
03281.13*C,8FA0,LAKE GIBSON,LAKELAND,FL,ASO,ORL,PR,28-06-31.0630N,081-57-31.2930W,PR,,NON-NPIAS,,N,,BCHGR,2,0
03283.*A,LAL,LAKELAND LINDER RGNL,LAKELAND,FL,ASO,ORL,PU,27-59-20.1000N,082-01-06.8000W,PU,I B S 12/1977,Reliever,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,225,20000
03281.14*H,7FD7,LAKELAND RGNL MEDICAL CENTER,LAKELAND,FL,ASO,ORL,PR,28-03-43.9500N,081-57-15.3200W,PR,,NON-NPIAS,,N,,,0,0
03281.16*H,40FD,LITTLE'S,LAKELAND,FL,ASO,ORL,PR,28-00-38.0790N,081-52-44.2920W,PR,,NON-NPIAS,,N,,,0,0
03281.1*A,X49,SOUTH LAKELAND,LAKELAND,FL,ASO,ORL,PU,27-56-00.0890N,082-02-38.3060W,PR,,NON-NPIAS,,N,,INSTR  PAJA  SALES,63,117669
03289.01*A,2FA9,MOUNT OLIVE FARM,LAMONT,FL,ASO,ORL,PR,30-20-11.0000N,083-47-01.0000W,PR,,NON-NPIAS,,N,,,1,0
03289.*A,4FL0,TURKEY SCRATCH PLANTATION,LAMONT,FL,ASO,ORL,PR,30-24-13.0000N,083-48-36.0000W,PR,,NON-NPIAS,,N,,,0,0
03290.*H,FA06,PINELLAS COUNTY SHERIFF'S BUILDING,LARGO,FL,ASO,ORL,PR,27-53-29.0810N,082-47-21.3680W,PR,,NON-NPIAS,,N,,,0,0
03291.03*H,07FL,CITRUS COUNTY MOSQUITO CONTROL HOME BASE,LECANTO,FL,ASO,ORL,PR,28-52-36.8000N,082-29-27.9000W,PR,,NON-NPIAS,,N,,,0,0
03293.*A,99FL,MADISON COUNTY,LEE,FL,ASO,ORL,PR,30-26-50.7660N,083-18-39.5190W,PU,,NON-NPIAS,,N,,,0,0
03294.11*A,10FA,FLYING BARON ESTATES,LEESBURG,FL,ASO,ORL,PR,28-47-50.9620N,081-56-09.2940W,PR,,NON-NPIAS,,N,,,6,0
03295.*H,3FD2,L R M C EMERGENCY HELISTOP,LEESBURG,FL,ASO,ORL,PR,28-48-29.9630N,081-52-01.2880W,PR,,NON-NPIAS,,N,,,0,0
03298.*A,LEE,LEESBURG INTL,LEESBURG,FL,ASO,ORL,PU,28-49-22.4000N,081-48-30.3000W,PU,,General Aviation,,Y,100LLA,AGRI  AVNCS  CHTR  INSTR  RNTL  SALES,82,0
03295.5*A,51FD,TEX MERRITT PRIVATE AIRSTRIP,LEESBURG,FL,ASO,ORL,PR,28-40-03.9790N,081-55-05.2880W,PR,,NON-NPIAS,,N,,,0,0
03299.*H,50FA,LEHIGH ACRES RGNL MEDICAL CENTER,LEHIGH ACRES,FL,ASO,ORL,PR,26-36-59.7860N,081-39-32.9260W,PR,,NON-NPIAS,,N,,,0,0
03304.*A,0FL6,STANCHESTER,LITHIA,FL,ASO,ORL,PR,27-48-21.0985N,082-08-24.3174W,PR,,NON-NPIAS,,N,,,1,0
03305.*A,FD42,COOKSEY BROTHERS,LIVE OAK,FL,ASO,ORL,PR,30-12-41.8060N,083-03-16.4760W,PR,,NON-NPIAS,,N,,,17,0
03305.2*A,FL08,FLORIDA SHERIFFS BOYS RANCH,LIVE OAK,FL,ASO,ORL,PR,30-24-55.7890N,083-00-59.4830W,PR,,NON-NPIAS,,N,,,0,0
03305.21*A,FL09,KITTYHAWK ESTATES,LIVE OAK,FL,ASO,ORL,PR,30-20-19.7890N,083-08-39.4940W,PR,,NON-NPIAS,,N,,,0,0
03305.16*A,45FL,MOSS MEADOWS,LIVE OAK,FL,ASO,ORL,PR,30-14-14.8140N,082-54-23.4630W,PR,,NON-NPIAS,,N,,,1,0
03305.14*A,FA88,PITTMAN OAKS,LIVE OAK,FL,ASO,ORL,PR,30-25-30.1500N,083-02-54.4900W,PR,,NON-NPIAS,,N,,,1,72262
03305.15*A,FD61,RED BARN ACRES,LIVE OAK,FL,ASO,ORL,PR,30-10-35.8110N,082-59-52.4690W,PR,,NON-NPIAS,,N,,,1,0
03305.13*A,9FL0,SUWANNEE BELLE,LIVE OAK,FL,ASO,ORL,PR,30-05-32.8080N,083-05-07.4780W,PR,,NON-NPIAS,,N,,,11,0
03305.1*A,24J,SUWANNEE COUNTY,LIVE OAK,FL,ASO,ORL,PU,30-18-01.4000N,083-01-27.8000W,PU,,General Aviation,,N,100LL,AGRI  INSTR  SALES,35,0
03305.01*H,9FL9,SUWANNEE HOSPITAL EMERGENCY,LIVE OAK,FL,ASO,ORL,PR,30-17-28.8040N,083-00-14.4730W,PR,,NON-NPIAS,,N,,,0,0
03305.12*A,FL07,WINGS N SUNSETS LLC,LIVE OAK,FL,ASO,ORL,PR,30-15-00.8120N,082-55-26.4650W,PR,,NON-NPIAS,,N,,,1,0
03308.35*A,FL80,LEE FARMS,LOWELL,FL,ASO,ORL,PR,29-20-01.8132N,082-09-57.2220W,PR,,NON-NPIAS,,N,,,1,0
03308.46*H,FA19,PALMS WEST HOSPITAL HELISTOP,LOXAHATCHEE,FL,ASO,ORL,PR,26-40-50.0000N,080-50-26.0000W,PR,,NON-NPIAS,,N,,,0,0
